GEOID,Turnout_Rate,NAME,Male_Pop,Female_Pop,Total_Ethnicity,White_Non_Hispanic,Black_African_American,Asian,Hispanic_Latino,Other_race,Total_Commuters,Drove_Alone_to_Work,Public_Transportation_Users,Worked_From_Home,Total_Education_Population,High_School_Graduate,Bachelors_Degree,Graduate_Professional_Degree,Median_Household_Income,Total_Employed,Total_Unemployed
24021751302,0.601163274,Census Tract 7513.02; Frederick County; Maryland,1461,1372,126,5,5,0,0,0,2110,1754,27,0,2577,904,228,23,119318,2118,44
24021751600,0.585978836,Census Tract 7516; Frederick County; Maryland,1377,1331,129,38,0,0,0,0,1479,1319,0,0,2199,832,115,40,100777,1485,77
24021751701,0.584631918,Census Tract 7517.01; Frederick County; Maryland,1017,999,52,11,6,0,0,0,1336,1197,0,0,1884,495,160,18,109896,1332,12
24021751702,0.610299235,Census Tract 7517.02; Frederick County; Maryland,1597,1568,106,0,0,0,0,0,2053,1783,1,0,2744,822,288,19,106743,2060,62
24021751801,0.587278107,Census Tract 7518.01; Frederick County; Maryland,1826,1682,293,63,34,0,0,0,2765,2171,4,0,3229,480,597,111,165042,2789,83
24021751802,0.598307292,Census Tract 7518.02; Frederick County; Maryland,1670,1595,142,52,0,0,0,0,2116,1877,0,0,2655,500,405,85,152273,2139,103
24021751902,0.55026455,Census Tract 7519.02; Frederick County; Maryland,2053,2053,179,15,0,0,0,0,3409,2654,65,0,3854,521,670,160,129853,3359,103
24021751903,0.583630561,Census Tract 7519.03; Frederick County; Maryland,3292,3006,615,74,0,0,0,0,3962,3409,0,0,5311,1086,708,140,171364,4111,132
24021751904,0.548079402,Census Tract 7519.04; Frederick County; Maryland,1607,1461,419,55,13,0,0,0,2466,1900,34,0,2740,408,563,117,177802,2486,99
24021751905,0.554880229,Census Tract 7519.05; Frederick County; Maryland,1232,1033,323,0,0,0,0,0,1926,1434,0,0,2181,211,490,30,144125,1908,35
24021751906,0.590136054,Census Tract 7519.06; Frederick County; Maryland,858,818,68,3,0,0,0,0,1190,922,12,0,1575,329,306,10,145000,1204,33
24021752001,0.567891374,Census Tract 7520.01; Frederick County; Maryland,1783,1666,323,88,0,0,0,0,2617,2048,12,0,3256,426,399,97,157358,2673,110
24021752101,0.586243017,Census Tract 7521.01; Frederick County; Maryland,1474,1367,333,35,0,0,0,0,1708,1262,10,0,2343,375,536,78,168750,1716,72
24021752102,0.571793468,Census Tract 7521.02; Frederick County; Maryland,2831,2329,1129,190,30,0,0,0,3882,2884,0,0,4692,699,682,104,170313,3905,69
24021752201,0.589076059,Census Tract 7522.01; Frederick County; Maryland,974,921,139,25,8,0,0,8,1161,888,12,0,1671,358,258,67,138750,1159,20
24021752202,0.507875394,Census Tract 7522.02; Frederick County; Maryland,1278,903,892,17,3,0,0,3,1823,1228,14,0,2338,335,532,217,175917,1820,138
24021752205,0.501216545,Census Tract 7522.05; Frederick County; Maryland,1159,775,1042,235,7,0,0,0,2007,1392,44,0,2386,318,497,76,201806,2043,19
24021752206,0.57010101,Census Tract 7522.06; Frederick County; Maryland,1984,1538,1251,173,56,0,0,0,3155,2584,0,0,3613,397,700,407,170056,3182,141
24021752301,0.451897436,Census Tract 7523.01; Frederick County; Maryland,2438,1683,1520,98,21,0,0,0,3804,2682,113,80,4503,999,826,66,125604,3843,198
24021752302,0.611111111,Census Tract 7523.02; Frederick County; Maryland,1895,1759,275,100,53,0,0,0,2408,1728,51,9,3238,565,491,45,158237,2292,62
24021752303,0.597969161,Census Tract 7523.03; Frederick County; Maryland,1405,1238,334,12,12,0,0,0,1713,1245,69,0,2382,498,365,49,120074,1799,64
24021752501,0.61761835,Census Tract 7525.01; Frederick County; Maryland,2082,1979,419,48,0,0,0,0,2848,2177,23,0,3739,1046,380,85,128611,2955,157
24021752502,0.62749004,Census Tract 7525.02; Frederick County; Maryland,1143,1100,92,37,29,0,0,0,1357,1088,37,0,2140,535,368,63,159313,1399,36
24021752601,0.629799427,Census Tract 7526.01; Frederick County; Maryland,1718,1568,329,62,42,0,0,0,2254,1685,11,8,2946,435,754,101,152727,2322,57
24021752602,0.661410019,Census Tract 7526.02; Frederick County; Maryland,978,877,213,39,9,0,0,0,1151,944,15,0,1752,371,217,85,132188,1160,32
24021752603,0.600588813,Census Tract 7526.03; Frederick County; Maryland,1548,1394,276,49,0,0,0,0,2015,1465,6,0,2918,658,497,61,141283,2049,81
24021752801,0.626184834,Census Tract 7528.01; Frederick County; Maryland,856,833,70,45,14,0,5,0,1238,979,5,0,1581,490,156,24,117417,1239,36
24021752802,0.616089613,Census Tract 7528.02; Frederick County; Maryland,1465,1378,174,28,18,0,0,0,1969,1462,26,0,2579,587,459,50,139578,1970,87
24021752900,0.579170594,Census Tract 7529; Frederick County; Maryland,1295,1295,14,14,14,0,0,0,1804,1628,0,0,2441,1018,203,0,87147,1872,21
24021753001,0.556581298,Census Tract 7530.01; Frederick County; Maryland,1942,1879,129,32,7,0,0,0,2621,2324,0,0,3603,1000,391,78,87419,2652,95
24021753002,0.500798297,Census Tract 7530.02; Frederick County; Maryland,973,961,23,23,0,0,0,0,1270,1105,11,0,1712,665,49,24,76071,1297,16
24021765100,0.453322785,Census Tract 7651; Frederick County; Maryland,1849,1461,864,101,30,30,0,0,2402,1928,48,15,3272,830,360,53,76667,2447,97
24021766800,0.518992248,Census Tract 7668; Frederick County; Maryland,2194,2015,538,105,57,11,11,0,2447,1752,17,10,2762,778,224,19,78816,2498,131
24021767500,0.591334318,Census Tract 7675; Frederick County; Maryland,1014,1014,12,5,5,5,0,0,1036,780,0,0,1891,716,165,35,73826,1081,33
24021767600,0.590849098,Census Tract 7676; Frederick County; Maryland,1224,1157,230,9,5,0,0,0,1807,1428,0,0,2340,544,301,60,111603,1832,115
24021770700,0.639786738,Census Tract 7707; Frederick County; Maryland,1569,1533,126,29,13,0,0,0,2012,1701,20,0,2863,701,266,82,140638,2059,95
24021772200,0.418265541,Census Tract 7722; Frederick County; Maryland,720,696,75,35,12,0,0,0,921,588,21,12,1289,415,121,67,65451,927,34
24021773500,0.534998241,Census Tract 7735; Frederick County; Maryland,1626,1418,532,10,10,0,0,0,2374,2018,40,0,3044,848,428,8,104712,2374,134
24021775302,0.581004317,Census Tract 7753.02; Frederick County; Maryland,2090,1878,545,80,16,0,0,0,3036,2395,130,0,3897,786,552,78,112257,3045,96
24021775400,0.504888268,Census Tract 7754; Frederick County; Maryland,1543,1483,218,14,0,0,0,0,2133,1783,40,14,2632,1037,202,22,78558,2163,191
24021775600,0.558255735,Census Tract 7756; Frederick County; Maryland,1806,1589,495,57,11,0,11,0,2771,2195,24,0,3274,319,687,72,169125,2752,88
24023000100,0.558844257,Census Tract 1; Garrett County; Maryland,1714,1690,38,35,0,0,0,0,1907,1754,5,0,2952,1091,222,44,54618,1984,33
24023000200,0.533825338,Census Tract 2; Garrett County; Maryland,1456,1454,17,0,0,0,0,0,1889,1576,25,0,2641,983,178,31,66569,1923,78
24023000300,0.569525839,Census Tract 3; Garrett County; Maryland,1282,1267,28,0,0,0,0,0,1093,1044,0,0,2021,702,170,0,85833,1134,66
24023000400,0.539651838,Census Tract 4; Garrett County; Maryland,1073,1042,60,25,1,0,1,0,1144,1069,0,0,1877,818,68,0,56042,1146,115
24023000501,0.663919414,Census Tract 5.01; Garrett County; Maryland,741,741,9,9,9,0,0,0,681,603,0,0,1385,291,268,9,94440,710,0
24023000502,0.598168871,Census Tract 5.02; Garrett County; Maryland,1358,1274,144,53,38,0,0,0,1485,1054,14,0,2376,716,354,163,79821,1542,60
24023000601,0.557482993,Census Tract 6.01; Garrett County; Maryland,1551,1540,45,20,0,0,0,0,1783,1582,8,30,3041,1017,136,31,75680,1790,92
24023000602,0.567210567,Census Tract 6.02; Garrett County; Maryland,675,670,5,0,0,0,0,0,897,783,55,0,1127,296,142,5,86917,897,76
24023000700,0.525419217,Census Tract 7; Garrett County; Maryland,1934,1928,33,17,15,0,0,0,2404,2068,26,0,4020,1659,205,23,48981,2429,138
24025301102,0.591480846,Census Tract 3011.02; Harford County; Maryland,1268,1127,380,54,0,0,0,0,1510,1309,0,0,2418,400,638,119,160025,1517,109
24025301105,0.548815506,Census Tract 3011.05; Harford County; Maryland,1368,1332,78,29,0,0,0,0,1913,1604,18,0,2556,679,239,32,106574,1920,31
24025301106,0.586117418,Census Tract 3011.06; Harford County; Maryland,1552,1487,174,36,0,0,0,0,2417,2052,8,0,3065,478,528,66,144375,2390,84
24025301107,0.432356483,Census Tract 3011.07; Harford County; Maryland,1546,1449,275,30,13,0,0,0,2177,1929,0,0,2639,506,311,77,80089,2186,122
24025301108,0.597750579,Census Tract 3011.08; Harford County; Maryland,1611,1523,146,35,0,0,0,0,2111,1584,14,0,2859,421,364,46,157925,2131,38
24025301201,0.57767624,Census Tract 3012.01; Harford County; Maryland,694,674,44,17,0,0,0,0,858,789,0,0,1455,472,162,14,93015,876,22
24025301202,0.524378493,Census Tract 3012.02; Harford County; Maryland,2794,2224,1065,59,19,0,0,0,3979,3048,24,0,5525,1045,911,48,96440,4118,125
24025301204,0.463296399,Census Tract 3012.04; Harford County; Maryland,1653,1584,144,25,0,0,0,0,2548,2085,11,0,2864,509,210,13,114913,2565,155
24025301205,0.488643955,Census Tract 3012.05; Harford County; Maryland,1611,1492,291,33,31,0,0,0,2591,2328,0,0,3103,699,388,8,97073,2604,58
24025301301,0.462465753,Census Tract 3013.01; Harford County; Maryland,2083,1982,240,85,15,0,0,0,2382,2059,85,12,3695,1138,259,60,72061,2391,172
24025301302,0.319333189,Census Tract 3013.02; Harford County; Maryland,2143,1924,317,21,0,0,0,0,4083,3536,70,0,4740,1100,210,0,72257,4132,212
24025301401,0.507249037,Census Tract 3014.01; Harford County; Maryland,3065,2930,266,34,12,0,0,0,4316,3978,89,0,5926,1420,573,238,105369,4393,258
24025301402,0.51928934,Census Tract 3014.02; Harford County; Maryland,970,970,49,8,0,0,0,0,1254,1061,0,0,1707,474,125,0,83654,1301,27
24025301601,0.321190354,Census Tract 3016.01; Harford County; Maryland,2242,2113,242,68,24,0,0,0,3332,2856,25,0,3965,1213,346,23,82692,3361,325
24025301602,0.456143597,Census Tract 3016.02; Harford County; Maryland,3479,3267,672,235,27,0,0,0,4000,3477,22,0,5630,1604,477,145,114310,4135,420
24025301703,0.50298103,Census Tract 3017.03; Harford County; Maryland,2426,2335,313,41,0,0,0,0,3400,3050,56,0,3984,848,338,40,129571,3454,149
24025301704,0.471551724,Census Tract 3017.04; Harford County; Maryland,1165,1022,406,89,13,0,0,0,1904,1802,5,0,2194,538,292,32,91534,1912,2
24025301705,0.454643049,Census Tract 3017.05; Harford County; Maryland,991,835,292,86,0,0,0,0,1532,1254,80,0,1715,221,179,57,90446,1532,41
24025301706,0.434202547,Census Tract 3017.06; Harford County; Maryland,1166,978,424,230,0,0,0,0,1808,1469,0,0,2013,308,201,34,84356,1854,38
24025301707,0.497742272,Census Tract 3017.07; Harford County; Maryland,1917,1916,66,0,0,0,0,0,2605,2504,20,0,3388,987,358,12,108292,2617,79
24025302100,0.63697479,Census Tract 3021; Harford County; Maryland,935,890,70,37,10,0,0,0,1112,951,5,0,1623,428,171,17,142589,1158,51
24025302200,0.554048964,Census Tract 3022; Harford County; Maryland,1283,1205,102,25,14,0,0,0,1875,1588,0,0,2572,404,403,49,108472,1863,57
24025302400,0.452773202,Census Tract 3024; Harford County; Maryland,1639,1549,261,7,0,0,0,0,1866,1662,0,0,2922,990,317,0,71450,1934,228
24025302801,0.531868923,Census Tract 3028.01; Harford County; Maryland,1191,1122,137,54,0,0,0,0,1591,1436,0,0,2465,529,196,3,84318,1585,82
24025302802,0.39391086,Census Tract 3028.02; Harford County; Maryland,1753,1530,522,10,0,0,0,0,2351,2203,9,0,3278,890,312,11,83551,2394,94
24025302901,0.253146853,Census Tract 3029.01; Harford County; Maryland,631,542,136,0,0,0,0,0,1019,949,18,0,1440,350,11,0,34536,1041,94
24025302902,0.396557324,Census Tract 3029.02; Harford County; Maryland,1771,1646,333,37,0,0,0,0,2371,1980,112,0,3366,903,206,26,66517,2301,61
24025303101,0.552610279,Census Tract 3031.01; Harford County; Maryland,2242,2207,146,54,54,7,0,0,3235,2612,12,0,4232,1165,656,114,136923,3289,150
24025303102,0.657613535,Census Tract 3031.02; Harford County; Maryland,1043,1007,94,20,5,0,0,0,1361,1203,4,3,1895,362,472,86,156382,1327,14
24025303201,0.602350427,Census Tract 3032.01; Harford County; Maryland,2325,2261,137,83,12,12,0,0,3059,2814,9,19,3920,920,624,35,125208,3110,77
24025303203,0.569261477,Census Tract 3032.03; Harford County; Maryland,1080,1080,8,0,0,0,0,0,1438,1354,15,0,2287,717,263,44,88875,1493,33
24025303204,0.604136742,Census Tract 3032.04; Harford County; Maryland,1811,1693,245,97,37,0,0,0,2315,2119,0,0,3298,751,454,70,105021,2350,97
24025303205,0.62265625,Census Tract 3032.05; Harford County; Maryland,659,655,31,17,9,0,0,0,851,721,0,0,1156,142,197,4,190357,851,26
24025303206,0.586978297,Census Tract 3032.06; Harford County; Maryland,1314,1267,70,0,0,0,0,0,1911,1629,0,0,2499,654,376,34,141731,1920,26
24025303300,0.62530643,Census Tract 3033; Harford County; Maryland,2312,2251,237,39,11,0,0,0,3375,2887,11,0,4513,1118,862,33,152772,3425,47
24025303400,0.60676426,Census Tract 3034; Harford County; Maryland,1806,1713,218,30,10,0,0,0,2233,1895,9,0,3382,519,437,30,134397,2243,50
24025303501,0.571115605,Census Tract 3035.01; Harford County; Maryland,2848,2544,699,85,21,21,0,0,3679,2871,0,15,5283,1194,842,88,140000,3679,78
24025303502,0.626492942,Census Tract 3035.02; Harford County; Maryland,1319,1319,32,11,0,0,0,0,1793,1477,21,0,2372,482,449,6,135833,1810,30
24025303602,0.618954885,Census Tract 3036.02; Harford County; Maryland,1232,1137,278,128,34,0,0,0,1596,1411,0,0,2494,409,513,103,112400,1610,48
24025303603,0.582407233,Census Tract 3036.03; Harford County; Maryland,2380,2172,363,66,0,0,0,0,3754,2953,20,0,4413,682,921,74,177353,3800,67
24025303605,0.541904544,Census Tract 3036.05; Harford County; Maryland,2258,2102,268,48,13,13,0,0,3112,2800,63,0,4287,752,456,46,85435,3059,127
24025303606,0.565670605,Census Tract 3036.06; Harford County; Maryland,1271,1224,135,43,0,0,0,0,2139,1714,39,0,2204,149,476,118,198355,2142,16
24025303700,0.586488251,Census Tract 3037; Harford County; Maryland,1657,1628,97,14,0,0,0,0,1922,1541,18,11,2882,678,357,8,85815,1962,58
24025303801,0.579198473,Census Tract 3038.01; Harford County; Maryland,1118,1058,76,15,8,0,0,8,1506,1332,23,0,2180,411,106,11,63409,1550,110
24025303802,0.565086531,Census Tract 3038.02; Harford County; Maryland,848,801,72,11,0,0,0,0,868,782,12,0,1464,313,178,16,100268,868,0
24025303803,0.571823899,Census Tract 3038.03; Harford County; Maryland,2232,2016,360,0,0,0,0,0,2555,2229,0,81,3727,929,450,85,67130,2567,167
24025303900,0.569192235,Census Tract 3039; Harford County; Maryland,957,918,126,53,8,0,0,0,1207,1046,0,0,1892,368,265,70,104167,1244,26
24025304101,0.636765112,Census Tract 3041.01; Harford County; Maryland,1995,1926,170,0,0,0,0,0,2206,1952,0,0,3436,974,255,31,114085,2249,100
24025304102,0.631163708,Census Tract 3041.02; Harford County; Maryland,1530,1530,10,0,0,0,0,0,2146,1849,0,0,2740,756,310,34,128690,2154,37
24025304201,0.645796762,Census Tract 3042.01; Harford County; Maryland,2794,2706,136,0,0,0,0,0,4094,3233,68,0,5044,841,1012,35,144542,4127,14
24025304202,0.631694389,Census Tract 3042.02; Harford County; Maryland,2503,2437,116,77,40,0,0,0,3143,2581,19,0,4435,866,659,26,131458,3200,172
24025305100,0.610255542,Census Tract 3051; Harford County; Maryland,3123,3121,86,40,0,0,0,0,4398,3779,36,0,5642,1552,684,45,129688,4458,88
24025305200,0.577399381,Census Tract 3052; Harford County; Maryland,1053,1040,31,31,0,0,0,0,1141,1082,0,0,2154,758,178,15,66627,1141,12
24025305300,0.58317757,Census Tract 3053; Harford County; Maryland,947,927,30,15,0,0,0,0,938,767,5,0,1547,517,145,5,103068,964,17
24025306100,0.479618068,Census Tract 3061; Harford County; Maryland,1582,1477,226,85,12,0,0,0,1795,1647,0,26,3106,816,265,56,52357,1795,44
24025306200,0.544213264,Census Tract 3062; Harford County; Maryland,914,784,178,55,0,0,0,0,1379,899,51,12,1679,341,271,75,85521,1399,52
24025306300,0.592576972,Census Tract 3063; Harford County; Maryland,1197,995,338,27,22,0,0,0,1633,1313,0,0,2158,210,607,147,151731,1629,34
24025306400,0.576665551,Census Tract 3064; Harford County; Maryland,2487,2416,413,114,0,0,0,0,3647,2917,16,0,5023,839,1127,95,122106,3704,175
24025306500,0.41047503,Census Tract 3065; Harford County; Maryland,1072,1013,122,22,0,0,0,0,1484,1122,0,42,1612,143,327,21,116667,1216,79
24027601103,0.601932595,Census Tract 6011.03; Howard County; Maryland,2187,1721,1095,144,54,0,17,0,3626,2748,176,0,3925,352,986,290,170794,3673,58
24027601104,0.625511038,Census Tract 6011.04; Howard County; Maryland,2692,2271,905,75,0,0,0,0,3746,2833,11,0,4418,433,1160,157,199827,3813,139
24027601105,0.575595397,Census Tract 6011.05; Howard County; Maryland,1865,1428,1018,91,0,0,0,0,3176,2149,184,9,3730,403,907,133,152292,3212,106
24027601107,0.4248307,Census Tract 6011.07; Howard County; Maryland,2163,1317,1573,37,0,0,0,0,2732,2227,23,0,3310,552,325,40,84891,2667,143
24027601108,0.576331361,Census Tract 6011.08; Howard County; Maryland,1552,1195,913,109,10,0,0,0,2470,1958,35,0,2729,258,656,168,136094,2430,46
24027601203,0.405568096,Census Tract 6012.03; Howard County; Maryland,3456,2179,2886,85,0,0,0,0,4195,3220,146,0,5793,680,1347,146,125230,4200,221
24027601204,0.457082002,Census Tract 6012.04; Howard County; Maryland,2992,2104,1706,41,29,0,0,0,4213,3182,39,0,5331,927,1039,7,135910,4112,240
24027601205,0.484448952,Census Tract 6012.05; Howard County; Maryland,1655,1179,908,60,60,0,0,0,2609,2368,29,0,3274,489,330,72,96955,2575,177
24027601206,0.554389313,Census Tract 6012.06; Howard County; Maryland,1452,1232,578,39,0,0,0,0,2233,2024,20,0,2627,492,458,73,159167,2289,92
24027602100,0.611243662,Census Tract 6021; Howard County; Maryland,2932,2000,1918,179,37,0,0,0,4458,3314,26,0,5524,293,1532,540,198106,4460,115
24027602201,0.57173913,Census Tract 6022.01; Howard County; Maryland,1342,855,1165,71,41,0,0,9,1997,1559,0,0,2461,257,759,194,200938,1978,92
24027602202,0.638504864,Census Tract 6022.02; Howard County; Maryland,2137,1341,1662,69,0,0,0,0,2794,2047,10,0,3917,445,971,216,178780,2834,97
24027602302,0.58073414,Census Tract 6023.02; Howard County; Maryland,2146,1587,1321,217,165,0,0,0,3146,2563,17,0,4061,426,949,150,154087,3155,109
24027602303,0.583382614,Census Tract 6023.03; Howard County; Maryland,1694,1124,1212,138,14,14,0,0,2074,1498,52,0,2985,130,863,346,204403,2070,39
24027602304,0.637368033,Census Tract 6023.04; Howard County; Maryland,1761,1302,1222,81,17,0,0,0,2556,1934,7,40,3334,363,842,313,185625,2565,108
24027602305,0.679935795,Census Tract 6023.05; Howard County; Maryland,1568,1219,674,121,19,0,0,0,1852,1440,28,12,2953,217,784,274,183750,1864,30
24027602306,0.586951003,Census Tract 6023.06; Howard County; Maryland,2421,1678,1745,66,21,0,0,0,3335,2766,0,0,4114,221,947,166,116679,3330,109
24027602600,0.485988201,Census Tract 6026; Howard County; Maryland,2785,1605,2765,96,13,13,0,0,3545,2568,25,0,5182,924,1295,180,78438,3456,205
24027602700,0.635215794,Census Tract 6027; Howard County; Maryland,2093,1561,1209,231,77,0,0,0,2945,2287,29,0,4142,305,1127,189,190577,3013,54
24027602800,0.536546819,Census Tract 6028; Howard County; Maryland,2432,1760,1543,242,0,0,0,0,3175,2375,0,0,3980,373,742,294,141750,3175,246
24027602900,0.485973597,Census Tract 6029; Howard County; Maryland,1771,1040,1520,33,0,0,0,0,2339,1825,58,0,3184,508,479,161,96855,2348,49
24027603001,0.603890895,Census Tract 6030.01; Howard County; Maryland,2113,1379,1589,84,9,0,0,0,2761,2303,62,0,4323,743,629,281,128109,2988,0
24027603003,0.640144164,Census Tract 6030.03; Howard County; Maryland,1748,1535,408,70,29,0,0,0,2113,1399,0,0,3122,400,554,373,174875,2134,190
24027603004,0.60918559,Census Tract 6030.04; Howard County; Maryland,3099,2191,1754,180,11,0,0,0,3571,2420,0,0,5324,327,1131,424,174640,3529,36
24027604001,0.629511278,Census Tract 6040.01; Howard County; Maryland,2371,2115,611,81,30,0,0,0,3134,2359,1,0,4332,464,532,133,179625,3170,125
24027604003,0.635735736,Census Tract 6040.03; Howard County; Maryland,1500,1335,402,95,0,0,0,0,2087,1497,10,0,2721,452,472,163,215593,2103,93
24027604004,0.623420388,Census Tract 6040.04; Howard County; Maryland,1804,1567,562,146,40,34,0,0,2523,1989,8,0,3067,289,912,103,250001,2536,57
24027605103,0.606634016,Census Tract 6051.03; Howard County; Maryland,2312,1856,941,78,19,0,0,0,2909,2248,19,15,4012,364,803,337,214107,2935,91
24027605104,0.600346021,Census Tract 6051.04; Howard County; Maryland,2169,1630,1210,34,0,0,0,0,2858,2074,45,0,3895,336,709,256,199609,2880,120
24027605105,0.575004257,Census Tract 6051.05; Howard County; Maryland,2581,1791,1698,117,15,0,0,0,4036,2803,76,0,5024,302,1797,355,220089,4089,102
24027605106,0.594594595,Census Tract 6051.06; Howard County; Maryland,1772,1387,768,41,41,4,0,0,2344,1853,71,0,2827,47,752,209,223333,2344,86
